日付,種別,個別ID,名前,原因
2015-09-22 10:48:43,装備アイテム,25560,41cm連装砲,装備の廃棄
2015-09-22 10:53:58,装備アイテム,25577,15.2cm単装砲,装備の廃棄
2015-09-22 10:54:22,装備アイテム,21404,九九式艦爆,装備の廃棄
2015-09-22 10:54:28,装備アイテム,20238,九九式艦爆,装備の廃棄
2015-09-22 10:54:42,装備アイテム,25466,九七式艦攻,装備の廃棄
2015-09-22 10:57:34,装備アイテム,25566,零式水上偵察機,装備の廃棄
2015-09-22 10:57:39,装備アイテム,25574,零式水上偵察機,装備の廃棄
2015-09-22 10:57:49,装備アイテム,11094,瑞雲,装備の廃棄
2015-09-22 10:57:55,装備アイテム,24418,瑞雲,装備の廃棄
2015-09-22 10:58:11,装備アイテム,25497,25mm連装機銃,装備の廃棄
2015-09-22 10:58:16,装備アイテム,25506,25mm連装機銃,装備の廃棄
2015-09-22 10:58:21,装備アイテム,25483,25mm連装機銃,装備の廃棄
2015-09-22 10:58:50,装備アイテム,9840,瑞雲,装備の廃棄
2015-09-22 11:03:25,艦娘,15253,筑摩 (Lv:1),近代化改修
2015-09-22 11:03:25,艦娘,15247,利根 (Lv:1),近代化改修
2015-09-22 11:03:25,艦娘,15192,祥鳳 (Lv:1),近代化改修
2015-09-22 11:03:47,艦娘,15263,三日月 (Lv:1),艦娘の解体
2015-09-22 11:03:51,艦娘,15262,黒潮 (Lv:1),艦娘の解体
2015-09-22 11:03:56,艦娘,15261,三日月 (Lv:1),艦娘の解体
2015-09-22 11:04:02,艦娘,15260,時雨 (Lv:1),艦娘の解体
2015-09-22 11:04:06,艦娘,15259,如月 (Lv:1),艦娘の解体
2015-09-22 11:04:12,艦娘,15258,皐月 (Lv:1),艦娘の解体
2015-09-22 12:38:01,艦娘,15265,曙 (Lv:1),近代化改修
2015-09-22 12:38:01,装備アイテム,25587,12.7cm連装砲,近代化改修
2015-09-22 12:38:01,艦娘,15267,木曾 (Lv:1),近代化改修
2015-09-22 12:38:01,装備アイテム,25591,14cm単装砲,近代化改修
2015-09-22 12:38:01,艦娘,15255,伊168 (Lv:1),近代化改修
2015-09-22 18:24:32,艦娘,15274,川内 (Lv:1),近代化改修
2015-09-22 18:24:32,装備アイテム,25606,14cm単装砲,近代化改修
2015-09-22 18:24:32,装備アイテム,25607,零式水上偵察機,近代化改修
2015-09-22 18:24:32,艦娘,15273,電 (Lv:1),近代化改修
2015-09-22 18:24:32,装備アイテム,25605,12.7cm連装砲,近代化改修
2015-09-22 18:24:32,艦娘,15264,摩耶 (Lv:1),近代化改修
2015-09-22 18:24:32,装備アイテム,25586,20.3cm連装砲,近代化改修
2015-09-22 18:24:44,艦娘,15270,山城 (Lv:1),近代化改修
2015-09-22 18:24:44,装備アイテム,25597,35.6cm連装砲,近代化改修
2015-09-22 18:24:44,装備アイテム,25598,15.2cm単装砲,近代化改修
2015-09-22 18:24:44,装備アイテム,25599,零式水上偵察機,近代化改修
2015-09-22 18:24:44,艦娘,15266,扶桑 (Lv:1),近代化改修
2015-09-22 18:24:44,装備アイテム,25588,35.6cm連装砲,近代化改修
2015-09-22 18:24:44,装備アイテム,25589,15.2cm単装砲,近代化改修
2015-09-22 18:24:44,装備アイテム,25590,零式水上偵察機,近代化改修
2015-09-22 19:57:33,艦娘,15275,多摩 (Lv:1),近代化改修
2015-09-22 19:57:33,装備アイテム,25608,14cm単装砲,近代化改修
2015-09-22 19:57:33,艦娘,15278,愛宕 (Lv:1),近代化改修
2015-09-22 19:57:33,装備アイテム,25613,20.3cm連装砲,近代化改修
2015-09-22 19:57:33,装備アイテム,25614,零式水上偵察機,近代化改修
2015-09-22 19:59:00,艦娘,15271,隼鷹 (Lv:1),近代化改修
2015-09-22 19:59:00,装備アイテム,25600,九六式艦戦,近代化改修
2015-09-22 19:59:00,装備アイテム,25601,九九式艦爆,近代化改修
2015-09-22 19:59:00,装備アイテム,25602,九七式艦攻,近代化改修
2015-09-22 19:59:00,艦娘,15269,隼鷹 (Lv:1),近代化改修
2015-09-22 19:59:00,装備アイテム,25594,九六式艦戦,近代化改修
2015-09-22 19:59:00,装備アイテム,25595,九九式艦爆,近代化改修
2015-09-22 19:59:00,装備アイテム,25596,九七式艦攻,近代化改修
2015-09-22 19:59:14,艦娘,15277,鳳翔 (Lv:1),近代化改修
2015-09-22 19:59:14,装備アイテム,25612,九九式艦爆,近代化改修
2015-09-22 19:59:14,艦娘,15272,龍驤 (Lv:1),近代化改修
2015-09-22 19:59:14,装備アイテム,25603,九六式艦戦,近代化改修
2015-09-22 19:59:14,装備アイテム,25604,九七式艦攻,近代化改修
2015-09-22 20:37:32,艦娘,15281,球磨 (Lv:1),近代化改修
2015-09-22 20:37:32,装備アイテム,25620,14cm単装砲,近代化改修
2015-09-22 20:37:32,装備アイテム,25621,零式水上偵察機,近代化改修
2015-09-22 20:37:32,艦娘,15283,初雪 (Lv:1),近代化改修
2015-09-22 20:37:32,装備アイテム,25624,12.7cm連装砲,近代化改修
2015-09-22 20:37:32,艦娘,15279,吹雪 (Lv:1),近代化改修
2015-09-22 20:37:32,装備アイテム,25615,12.7cm連装砲,近代化改修
2015-09-22 20:37:32,装備アイテム,25616,61cm三連装魚雷,近代化改修
2015-09-22 20:37:47,艦娘,15282,熊野 (Lv:1),近代化改修
2015-09-22 20:37:47,装備アイテム,25622,20.3cm連装砲,近代化改修
2015-09-22 20:37:47,装備アイテム,25623,零式水上偵察機,近代化改修
2015-09-22 20:37:47,艦娘,15284,那智 (Lv:1),近代化改修
2015-09-22 20:37:47,装備アイテム,25625,20.3cm連装砲,近代化改修
2015-09-23 00:22:58,艦娘,15288,初雪 (Lv:1),艦娘の解体
2015-09-23 00:22:58,装備アイテム,25631,12.7cm連装砲,艦娘の解体
2015-09-23 00:23:03,艦娘,15286,電 (Lv:1),艦娘の解体
2015-09-23 00:23:03,装備アイテム,25628,12.7cm連装砲,艦娘の解体
2015-09-24 01:50:51,艦娘,15291,夕立 (Lv:1),近代化改修
2015-09-24 01:50:51,装備アイテム,25635,12.7cm連装砲,近代化改修
2015-09-24 01:50:51,艦娘,15292,黒潮 (Lv:1),近代化改修
2015-09-24 01:50:51,装備アイテム,25636,12.7cm連装砲,近代化改修
2015-09-24 01:51:05,艦娘,15290,叢雲 (Lv:1),近代化改修
2015-09-24 01:51:05,装備アイテム,25634,12.7cm連装砲,近代化改修
2015-09-24 01:51:05,艦娘,15287,球磨 (Lv:1),近代化改修
2015-09-24 01:51:05,装備アイテム,25629,14cm単装砲,近代化改修
2015-09-24 01:51:05,装備アイテム,25630,零式水上偵察機,近代化改修
2015-09-24 02:04:50,艦娘,15295,磯波 (Lv:1),艦娘の解体
2015-09-24 02:04:50,装備アイテム,25641,12.7cm連装砲,艦娘の解体
2015-09-24 02:04:55,艦娘,15294,若葉 (Lv:1),艦娘の解体
2015-09-24 02:04:55,装備アイテム,25640,12.7cm連装砲,艦娘の解体
2015-09-24 02:16:40,艦娘,15296,木曾 (Lv:1),艦娘の解体
2015-09-24 02:16:40,装備アイテム,25642,14cm単装砲,艦娘の解体
2015-09-24 02:46:12,艦娘,15289,愛宕 (Lv:1),近代化改修
2015-09-24 02:46:12,装備アイテム,25632,20.3cm連装砲,近代化改修
2015-09-24 02:46:12,装備アイテム,25633,零式水上偵察機,近代化改修
2015-09-24 02:46:12,艦娘,15299,高雄 (Lv:1),近代化改修
2015-09-24 02:46:12,装備アイテム,25649,20.3cm連装砲,近代化改修
2015-09-24 02:46:12,装備アイテム,25650,零式水上偵察機,近代化改修
2015-09-24 02:53:05,艦娘,15301,摩耶 (Lv:1),近代化改修
2015-09-24 02:53:05,装備アイテム,25653,20.3cm連装砲,近代化改修
2015-09-24 02:53:05,艦娘,15285,利根 (Lv:1),近代化改修
2015-09-24 02:53:05,装備アイテム,25626,20.3cm連装砲,近代化改修
2015-09-24 02:53:05,装備アイテム,25627,零式水上偵察機,近代化改修
2015-09-24 02:53:05,艦娘,15293,伊勢 (Lv:1),近代化改修
2015-09-24 02:53:05,装備アイテム,25637,35.6cm連装砲,近代化改修
2015-09-24 02:53:05,装備アイテム,25638,14cm単装砲,近代化改修
2015-09-24 02:53:05,装備アイテム,25639,零式水上偵察機,近代化改修
2015-09-24 11:54:29,艦娘,15303,涼風 (Lv:1),近代化改修
2015-09-24 11:54:29,装備アイテム,25657,12.7cm連装砲,近代化改修
2015-09-24 11:54:29,装備アイテム,25658,61cm四連装魚雷,近代化改修
2015-09-24 11:54:29,艦娘,15300,吹雪 (Lv:1),近代化改修
2015-09-24 11:54:29,装備アイテム,25651,12.7cm連装砲,近代化改修
2015-09-24 11:54:29,装備アイテム,25652,61cm三連装魚雷,近代化改修
2015-09-24 11:54:41,艦娘,15304,足柄 (Lv:1),近代化改修
2015-09-24 11:54:41,装備アイテム,25659,20.3cm連装砲,近代化改修
2015-09-24 11:54:41,艦娘,15297,山城 (Lv:1),近代化改修
2015-09-24 11:54:41,装備アイテム,25643,35.6cm連装砲,近代化改修
2015-09-24 11:54:41,装備アイテム,25644,15.2cm単装砲,近代化改修
2015-09-24 11:54:41,装備アイテム,25645,零式水上偵察機,近代化改修
2015-09-25 01:26:58,艦娘,15307,敷波 (Lv:1),近代化改修
2015-09-25 01:26:58,装備アイテム,25662,12.7cm連装砲,近代化改修
2015-09-25 01:26:58,艦娘,15305,深雪 (Lv:1),近代化改修
2015-09-25 01:26:58,装備アイテム,25660,12.7cm連装砲,近代化改修
2015-09-25 01:26:58,艦娘,15306,大潮 (Lv:1),近代化改修
2015-09-25 01:26:58,装備アイテム,25661,12.7cm連装砲,近代化改修
2015-09-25 02:11:51,艦娘,15310,神通 (Lv:1),近代化改修
2015-09-25 02:11:51,装備アイテム,25668,14cm単装砲,近代化改修
2015-09-25 02:11:51,艦娘,15312,木曾 (Lv:1),近代化改修
2015-09-25 02:11:51,装備アイテム,25670,14cm単装砲,近代化改修
2015-09-25 02:11:51,艦娘,15311,白雪 (Lv:1),近代化改修
2015-09-25 02:11:51,装備アイテム,25669,12.7cm連装砲,近代化改修
2015-09-25 02:12:49,艦娘,15280,日向 (Lv:1),近代化改修
2015-09-25 02:12:49,装備アイテム,25617,35.6cm連装砲,近代化改修
2015-09-25 02:12:49,装備アイテム,25618,14cm単装砲,近代化改修
2015-09-25 02:12:49,装備アイテム,25619,零式水上偵察機,近代化改修
2015-09-25 02:12:49,艦娘,15309,筑摩 (Lv:1),近代化改修
2015-09-25 02:12:49,装備アイテム,25666,20.3cm連装砲,近代化改修
2015-09-25 02:12:49,装備アイテム,25667,零式水上偵察機,近代化改修
2015-09-25 02:41:57,艦娘,15317,由良 (Lv:1),近代化改修
2015-09-25 02:41:57,装備アイテム,25679,14cm単装砲,近代化改修
2015-09-25 02:41:57,艦娘,15314,初雪 (Lv:1),近代化改修
2015-09-25 02:41:57,装備アイテム,25674,12.7cm連装砲,近代化改修
2015-09-25 02:42:15,艦娘,15316,摩耶 (Lv:1),近代化改修
2015-09-25 02:42:15,装備アイテム,25677,20.3cm連装砲,近代化改修
2015-09-25 02:43:00,艦娘,15319,龍田 (Lv:1),近代化改修
2015-09-25 02:43:00,装備アイテム,25681,14cm単装砲,近代化改修
2015-09-25 02:43:00,装備アイテム,25682,7.7mm機銃,近代化改修
2015-09-25 02:43:00,艦娘,15320,荒潮 (Lv:1),近代化改修
2015-09-25 02:43:00,装備アイテム,25683,12.7cm連装砲,近代化改修
2015-09-25 02:43:00,艦娘,15318,文月 (Lv:1),近代化改修
2015-09-25 02:43:00,装備アイテム,25680,12cm単装砲,近代化改修
2015-09-25 02:53:50,艦娘,15313,伊勢 (Lv:1),艦娘の解体
2015-09-25 02:53:50,装備アイテム,25671,35.6cm連装砲,艦娘の解体
2015-09-25 02:53:50,装備アイテム,25672,14cm単装砲,艦娘の解体
2015-09-25 02:53:50,装備アイテム,25673,零式水上偵察機,艦娘の解体
2015-09-25 02:53:55,艦娘,15302,伊勢 (Lv:1),艦娘の解体
2015-09-25 02:53:55,装備アイテム,25654,35.6cm連装砲,艦娘の解体
2015-09-25 02:53:55,装備アイテム,25655,14cm単装砲,艦娘の解体
2015-09-25 02:53:55,装備アイテム,25656,零式水上偵察機,艦娘の解体
2015-09-26 01:23:13,艦娘,15331,名取 (Lv:1),近代化改修
2015-09-26 01:23:13,装備アイテム,25702,14cm単装砲,近代化改修
2015-09-26 01:23:13,艦娘,15329,高雄 (Lv:1),近代化改修
2015-09-26 01:23:13,装備アイテム,25698,20.3cm連装砲,近代化改修
2015-09-26 01:23:13,装備アイテム,25699,零式水上偵察機,近代化改修
2015-09-26 01:46:21,艦娘,15333,鳥海 (Lv:1),近代化改修
2015-09-26 01:46:21,装備アイテム,25704,20.3cm連装砲,近代化改修
2015-09-26 01:46:21,艦娘,15332,足柄 (Lv:1),近代化改修
2015-09-26 01:46:21,装備アイテム,25703,20.3cm連装砲,近代化改修
2015-09-26 01:57:59,艦娘,15336,羽黒 (Lv:1),近代化改修
2015-09-26 01:57:59,装備アイテム,25709,20.3cm連装砲,近代化改修
2015-09-26 01:57:59,艦娘,15335,綾波 (Lv:1),近代化改修
2015-09-26 01:57:59,装備アイテム,25707,12.7cm連装砲,近代化改修
2015-09-26 01:57:59,装備アイテム,25708,61cm三連装魚雷,近代化改修
2015-09-26 01:57:59,艦娘,15328,利根 (Lv:1),近代化改修
2015-09-26 01:57:59,装備アイテム,25696,20.3cm連装砲,近代化改修
2015-09-26 01:57:59,装備アイテム,25697,零式水上偵察機,近代化改修
2015-09-26 02:23:15,艦娘,15337,深雪 (Lv:1),近代化改修
2015-09-26 02:23:15,装備アイテム,25710,12.7cm連装砲,近代化改修
2015-09-26 02:23:15,艦娘,15338,名取 (Lv:1),近代化改修
2015-09-26 02:23:15,装備アイテム,25711,14cm単装砲,近代化改修
2015-09-26 02:23:15,艦娘,15324,日向 (Lv:1),近代化改修
2015-09-26 02:23:15,装備アイテム,25690,35.6cm連装砲,近代化改修
2015-09-26 02:23:15,装備アイテム,25691,14cm単装砲,近代化改修
2015-09-26 02:23:15,装備アイテム,25692,零式水上偵察機,近代化改修
2015-09-26 03:22:46,艦娘,15315,祥鳳 (Lv:1),近代化改修
2015-09-26 03:22:46,装備アイテム,25675,九九式艦爆,近代化改修
2015-09-26 03:22:46,装備アイテム,25676,九七式艦攻,近代化改修
2015-09-26 03:22:46,艦娘,15339,祥鳳 (Lv:1),近代化改修
2015-09-26 03:22:46,装備アイテム,25712,九九式艦爆,近代化改修
2015-09-26 03:22:46,装備アイテム,25713,九七式艦攻,近代化改修
2015-09-26 03:23:06,艦娘,15322,飛鷹 (Lv:1),近代化改修
2015-09-26 03:23:06,装備アイテム,25685,九六式艦戦,近代化改修
2015-09-26 03:23:06,装備アイテム,25686,九九式艦爆,近代化改修
2015-09-26 03:23:06,装備アイテム,25687,九七式艦攻,近代化改修
2015-09-26 03:23:06,艦娘,15340,利根 (Lv:1),近代化改修
2015-09-26 03:23:06,装備アイテム,25714,20.3cm連装砲,近代化改修
2015-09-26 03:23:06,装備アイテム,25715,零式水上偵察機,近代化改修
2015-09-26 03:23:06,艦娘,15342,龍驤 (Lv:1),近代化改修
2015-09-26 03:23:06,装備アイテム,25717,九六式艦戦,近代化改修
2015-09-26 03:23:06,装備アイテム,25718,九七式艦攻,近代化改修
2015-09-26 03:23:18,艦娘,15334,龍驤 (Lv:1),近代化改修
2015-09-26 03:23:18,装備アイテム,25705,九六式艦戦,近代化改修
2015-09-26 03:23:18,装備アイテム,25706,九七式艦攻,近代化改修
2015-09-26 03:23:18,艦娘,15276,加賀 (Lv:1),近代化改修
2015-09-26 03:23:18,装備アイテム,25609,零式艦戦21型,近代化改修
2015-09-26 03:23:18,装備アイテム,25610,九九式艦爆,近代化改修
2015-09-26 03:23:18,装備アイテム,25611,九七式艦攻,近代化改修
2015-09-26 03:34:58,艦娘,15346,白雪 (Lv:1),艦娘の解体
2015-09-26 03:34:58,装備アイテム,25722,12.7cm連装砲,艦娘の解体
2015-09-26 03:35:05,艦娘,15345,三日月 (Lv:1),艦娘の解体
2015-09-26 03:35:05,装備アイテム,25721,12cm単装砲,艦娘の解体
2015-09-26 04:58:13,艦娘,15349,子日 (Lv:1),近代化改修
2015-09-26 04:58:13,装備アイテム,25725,12.7cm連装砲,近代化改修
2015-09-26 04:58:13,艦娘,15341,電 (Lv:1),近代化改修
2015-09-26 04:58:13,装備アイテム,25716,12.7cm連装砲,近代化改修
2015-09-26 04:58:13,艦娘,15343,曙 (Lv:1),近代化改修
2015-09-26 04:58:13,装備アイテム,25719,12.7cm連装砲,近代化改修
2015-09-26 04:58:28,艦娘,15350,龍田 (Lv:1),近代化改修
2015-09-26 04:58:28,装備アイテム,25726,14cm単装砲,近代化改修
2015-09-26 04:58:28,装備アイテム,25727,7.7mm機銃,近代化改修
2015-09-26 04:58:28,艦娘,15344,神通 (Lv:1),近代化改修
2015-09-26 04:58:28,装備アイテム,25720,14cm単装砲,近代化改修
2015-09-26 04:58:28,艦娘,15347,満潮 (Lv:1),近代化改修
2015-09-26 04:58:28,装備アイテム,25723,12.7cm連装砲,近代化改修
2015-09-26 04:58:28,艦娘,15348,霰 (Lv:1),近代化改修
2015-09-26 04:58:28,装備アイテム,25724,12.7cm連装砲,近代化改修
2015-09-26 04:58:28,艦娘,15351,黒潮 (Lv:1),近代化改修
2015-09-26 04:58:28,装備アイテム,25728,12.7cm連装砲,近代化改修
2015-09-26 05:40:16,艦娘,15353,北上 (Lv:1),近代化改修
2015-09-26 05:40:16,装備アイテム,25732,14cm単装砲,近代化改修
2015-09-26 05:40:16,装備アイテム,25733,61cm四連装魚雷,近代化改修
2015-09-26 05:40:16,艦娘,15357,足柄 (Lv:1),近代化改修
2015-09-26 05:40:16,装備アイテム,25741,20.3cm連装砲,近代化改修
2015-09-26 05:40:16,艦娘,15354,高雄 (Lv:1),近代化改修
2015-09-26 05:40:16,装備アイテム,25734,20.3cm連装砲,近代化改修
2015-09-26 05:40:16,装備アイテム,25735,零式水上偵察機,近代化改修
2015-09-26 05:40:16,艦娘,15358,愛宕 (Lv:1),近代化改修
2015-09-26 05:40:16,装備アイテム,25742,20.3cm連装砲,近代化改修
2015-09-26 05:40:16,装備アイテム,25743,零式水上偵察機,近代化改修
2015-09-26 05:55:03,艦娘,15360,陽炎 (Lv:1),艦娘の解体
2015-09-26 06:13:29,装備アイテム,25770,九七式艦攻,装備の廃棄
2015-09-26 06:13:34,装備アイテム,25772,九七式艦攻,装備の廃棄
2015-09-26 06:13:40,装備アイテム,25753,九七式艦攻,装備の廃棄
2015-09-26 06:14:33,装備アイテム,25759,天山,装備の廃棄
2015-09-26 06:14:39,装備アイテム,25774,天山,装備の廃棄
2015-09-26 06:26:52,艦娘,15363,長良 (Lv:1),近代化改修
2015-09-26 06:26:52,装備アイテム,25756,14cm単装砲,近代化改修
2015-09-26 06:26:52,装備アイテム,25757,61cm四連装魚雷,近代化改修
2015-09-26 06:26:52,艦娘,15359,龍田 (Lv:1),近代化改修
2015-09-26 06:26:52,装備アイテム,25744,14cm単装砲,近代化改修
2015-09-26 06:26:52,装備アイテム,25745,7.7mm機銃,近代化改修
2015-09-26 06:27:03,艦娘,15361,山城 (Lv:1),近代化改修
2015-09-26 06:27:03,装備アイテム,25748,35.6cm連装砲,近代化改修
2015-09-26 06:27:03,装備アイテム,25749,15.2cm単装砲,近代化改修
2015-09-26 06:27:03,装備アイテム,25750,零式水上偵察機,近代化改修
2015-09-26 06:27:03,艦娘,15356,扶桑 (Lv:1),近代化改修
2015-09-26 06:27:03,装備アイテム,25738,35.6cm連装砲,近代化改修
2015-09-26 06:27:03,装備アイテム,25739,15.2cm単装砲,近代化改修
2015-09-26 06:27:03,装備アイテム,25740,零式水上偵察機,近代化改修
2015-09-26 06:27:15,艦娘,15352,飛鷹 (Lv:1),近代化改修
2015-09-26 06:27:15,艦娘,15355,祥鳳 (Lv:1),近代化改修
2015-09-26 06:27:27,艦娘,15362,赤城 (Lv:1),近代化改修
2015-09-26 06:27:27,艦娘,15330,大鯨 (Lv:1),近代化改修
2015-09-26 06:29:50,艦娘,15367,多摩 (Lv:1),艦娘の解体
2015-09-26 06:29:50,装備アイテム,25779,14cm単装砲,艦娘の解体
